Order_ID,Warehouse,Customer_Location,Delivery_Distance_km,Transportation_Mode,Package_Weight_kg,Delivery_Priority,Weather_Condition,Traffic_Level,Warehouse_Processing_Time_min,Planned_Delivery_Time_hr,Actual_Delivery_Time_hr,Delivery_Delay,Delay_Probability,Risk_Level,Recommended_Action
ORD10671,WH-North,Suburban,51.7,Van,6.3,High,Clear,Medium,20.1,2.37,3.81,1,0.975,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10343,WH-East,South Zone,46.4,Truck,7.0,Urgent,Clear,Low,57.1,2.01,3.52,1,0.975,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10648,WH-North,Suburban,65.6,Van,14.2,Urgent,Storm,Low,34.2,2.84,4.89,1,0.975,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10656,WH-North,West Zone,78.9,Bike,2.0,High,Clear,High,21.4,3.19,5.73,1,0.975,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10356,WH-East,West Zone,74.4,Bike,23.6,Urgent,Clear,Medium,23.4,3.09,4.87,1,0.975,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10771,WH-North,West Zone,62.6,Truck,12.4,High,Cloudy,Medium,13.4,2.71,4.21,1,0.975,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10398,WH-South,City Center,49.6,Express,0.8,Urgent,Cloudy,High,47.8,2.18,4.82,1,0.975,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing | Review warehouse processing bottleneck"
ORD10190,WH-South,East Zone,43.9,Truck,2.7,High,Cloudy,Medium,33.6,1.98,3.7,1,0.97,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10454,WH-South,East Zone,37.8,Truck,9.6,Standard,Storm,Medium,43.9,1.64,5.0,1,0.97,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10509,WH-West,South Zone,50.2,Express,26.9,High,Cloudy,High,57.7,2.38,4.69,1,0.97,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing | Review warehouse processing bottleneck"
ORD10547,WH-North,Suburban,46.0,Van,11.7,Standard,Clear,Medium,34.7,2.11,3.6,1,0.97,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10198,WH-West,North Zone,44.0,Bike,17.3,High,Cloudy,High,27.9,2.04,3.9,1,0.97,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10814,WH-West,South Zone,66.4,Van,14.4,Standard,Clear,Medium,22.9,2.75,4.5,1,0.97,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10632,WH-West,East Zone,65.9,Bike,24.3,Standard,Clear,High,22.0,2.83,5.05,1,0.97,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10429,WH-North,East Zone,37.8,Express,20.2,Standard,Clear,Medium,41.9,1.99,3.4,1,0.97,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10164,WH-West,West Zone,47.2,Van,1.4,Standard,Rain,Medium,36.6,2.17,3.63,1,0.97,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10305,WH-South,Suburban,64.4,Truck,8.3,Urgent,Clear,Medium,30.8,2.58,4.77,1,0.97,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10765,WH-North,North Zone,10.5,Bike,28.1,Standard,Rain,High,34.0,0.83,2.95,1,0.97,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing | Add weather-related time buffer"
ORD10992,WH-West,South Zone,40.0,Truck,7.0,High,Clear,High,25.9,2.01,4.15,1,0.97,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10311,WH-West,City Center,62.7,Express,16.4,Standard,Clear,Low,26.4,2.56,3.47,1,0.97,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10673,WH-South,East Zone,30.2,Bike,20.4,Standard,Rain,Medium,48.2,1.44,3.34,1,0.97,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer | Review warehouse processing bottleneck"
ORD10388,WH-East,North Zone,66.6,Van,8.4,High,Clear,Low,28.0,2.92,4.22,1,0.97,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10728,WH-East,Suburban,79.7,Bike,14.2,Standard,Clear,Low,29.9,3.29,5.12,1,0.97,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10275,WH-North,Suburban,49.4,Truck,21.8,High,Cloudy,Medium,44.6,2.13,4.02,1,0.97,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10676,WH-North,Suburban,39.0,Bike,3.1,High,Rain,Medium,28.7,2.04,3.83,1,0.97,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10683,WH-East,East Zone,49.1,Express,5.2,High,Rain,Low,29.1,2.31,3.8,1,0.97,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10685,WH-North,City Center,34.6,Truck,27.5,Standard,Cloudy,High,28.8,1.88,3.63,1,0.97,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10219,WH-West,North Zone,39.8,Van,6.7,High,Rain,Medium,49.9,1.82,4.25,1,0.97,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer | Review warehouse processing bottleneck"
ORD10387,WH-East,South Zone,69.7,Truck,29.0,High,Clear,Low,11.4,2.85,3.89,1,0.97,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10223,WH-South,City Center,65.2,Truck,29.1,Standard,Clear,Low,28.2,2.83,4.3,1,0.97,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10167,WH-West,North Zone,33.6,Express,16.6,High,Rain,Medium,67.4,1.65,3.87,1,0.97,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer | Review warehouse processing bottleneck"
ORD10024,WH-West,West Zone,73.2,Truck,9.9,Standard,Cloudy,Medium,17.8,3.0,5.29,1,0.965,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10755,WH-South,North Zone,33.7,Van,12.8,Standard,Clear,High,36.4,1.87,3.81,1,0.965,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10328,WH-East,Suburban,58.7,Van,0.8,Standard,Rain,Medium,27.9,2.7,5.15,1,0.965,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10114,WH-South,East Zone,25.8,Van,19.3,Standard,Cloudy,High,22.5,1.14,2.68,1,0.965,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10521,WH-West,East Zone,47.2,Van,19.2,Standard,Clear,Low,20.0,2.25,3.39,1,0.965,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10059,WH-East,South Zone,32.7,Bike,23.3,High,Clear,Medium,34.7,1.81,3.32,1,0.965,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10068,WH-North,West Zone,29.7,Express,11.3,Standard,Clear,High,57.8,1.53,2.79,1,0.965,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing | Review warehouse processing bottleneck"
ORD10487,WH-East,North Zone,27.5,Truck,15.1,High,Clear,High,25.2,1.51,3.12,1,0.965,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10760,WH-East,South Zone,8.6,Bike,5.6,High,Clear,High,25.2,0.88,2.22,1,0.965,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10783,WH-West,West Zone,20.6,Truck,15.2,Urgent,Clear,High,31.4,1.02,2.8,1,0.965,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10785,WH-South,North Zone,34.1,Van,24.5,Standard,Rain,Medium,25.2,1.68,3.24,1,0.965,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10661,WH-West,North Zone,11.4,Van,7.4,Standard,Clear,High,46.5,0.85,1.94,1,0.965,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing | Review warehouse processing bottleneck"
ORD10269,WH-East,Suburban,36.7,Express,13.4,Standard,Rain,Medium,41.1,1.56,3.06,1,0.965,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10271,WH-South,East Zone,78.7,Van,28.5,Standard,Cloudy,Low,50.1,3.23,5.07,1,0.965,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10958,WH-North,East Zone,44.5,Express,6.1,Standard,Clear,Medium,55.9,2.12,3.53,1,0.965,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10951,WH-East,North Zone,40.5,Express,1.3,High,Storm,Medium,52.6,1.86,4.87,1,0.96,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer | Review warehouse processing bottleneck"
ORD10964,WH-East,Suburban,54.4,Express,17.4,Standard,Cloudy,Low,14.6,2.36,3.7,1,0.96,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10473,WH-East,West Zone,44.6,Van,16.9,Standard,Rain,Medium,32.5,2.22,3.69,1,0.96,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10963,WH-South,North Zone,22.7,Van,20.9,Standard,Clear,High,34.3,1.35,2.97,1,0.96,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10957,WH-West,North Zone,74.0,Van,12.5,High,Clear,Medium,13.8,3.26,4.68,1,0.96,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10102,WH-South,Suburban,44.9,Truck,20.1,Standard,Clear,Medium,17.4,1.92,3.51,1,0.96,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10045,WH-West,West Zone,25.8,Bike,21.2,Urgent,Cloudy,High,53.1,1.36,2.89,1,0.96,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing | Review warehouse processing bottleneck"
ORD10649,WH-West,Suburban,31.5,Van,13.3,Standard,Clear,High,32.1,1.27,2.7,1,0.96,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10653,WH-East,North Zone,51.1,Van,10.3,Standard,Clear,Low,20.7,2.34,3.73,1,0.96,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10519,WH-West,Suburban,76.7,Bike,4.4,Urgent,Cloudy,Medium,39.7,3.27,5.34,1,0.96,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10584,WH-South,South Zone,37.5,Truck,28.2,Standard,Cloudy,Medium,31.1,1.7,2.98,1,0.96,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10831,WH-North,North Zone,46.2,Bike,13.2,Standard,Clear,Medium,36.6,2.0,3.22,1,0.96,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10798,WH-East,North Zone,50.1,Bike,0.7,Standard,Clear,Medium,41.3,2.36,4.03,1,0.96,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10634,WH-North,North Zone,18.5,Truck,16.7,Urgent,Storm,Medium,39.0,1.08,3.12,1,0.96,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10407,WH-South,North Zone,22.6,Bike,5.9,Standard,Clear,High,18.9,1.15,2.26,1,0.96,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10234,WH-West,Suburban,69.3,Truck,17.2,High,Cloudy,Low,23.2,2.87,4.41,1,0.96,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10029,WH-West,North Zone,60.6,Van,1.1,High,Cloudy,Low,65.0,2.69,4.71,1,0.96,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10705,WH-North,North Zone,37.5,Bike,2.6,High,Rain,Medium,29.8,1.74,3.29,1,0.96,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10286,WH-East,South Zone,19.0,Van,1.1,Standard,Cloudy,High,37.0,1.04,2.44,1,0.96,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10290,WH-West,Suburban,17.5,Van,16.4,Standard,Cloudy,High,25.4,1.23,2.87,1,0.96,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10023,WH-South,South Zone,44.0,Bike,6.3,High,Rain,Medium,29.1,1.99,3.97,1,0.955,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10719,WH-West,City Center,34.4,Bike,25.7,High,Clear,Low,45.8,1.64,2.98,1,0.955,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10529,WH-South,East Zone,13.3,Van,21.0,Standard,Cloudy,High,24.4,0.92,1.78,1,0.955,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10199,WH-North,Suburban,43.6,Truck,27.7,High,Clear,Medium,39.3,1.98,3.43,1,0.955,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10354,WH-West,Suburban,38.2,Bike,20.7,Urgent,Clear,High,40.1,1.83,4.31,1,0.955,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10749,WH-North,West Zone,9.7,Bike,8.2,Standard,Rain,High,11.7,1.0,2.5,1,0.955,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing | Add weather-related time buffer"
ORD10695,WH-South,Suburban,14.7,Van,7.2,High,Clear,High,43.3,1.02,2.16,1,0.955,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10349,WH-West,South Zone,26.2,Truck,3.0,Standard,Rain,Medium,41.5,1.51,3.69,1,0.955,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10297,WH-South,East Zone,18.7,Express,13.2,Standard,Cloudy,High,49.9,1.12,2.96,1,0.955,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing | Review warehouse processing bottleneck"
ORD10734,WH-West,North Zone,37.2,Express,15.5,High,Clear,Medium,48.2,2.07,3.0,1,0.955,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10231,WH-South,West Zone,36.8,Bike,16.9,Standard,Clear,High,39.3,1.65,4.09,1,0.955,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10544,WH-South,City Center,24.8,Truck,9.2,High,Clear,High,26.0,1.47,2.63,1,0.955,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10081,WH-East,South Zone,56.0,Express,19.5,Urgent,Clear,Low,28.8,2.54,3.58,1,0.955,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10540,WH-South,South Zone,26.1,Van,22.4,Standard,Clear,High,31.3,1.39,2.83,1,0.955,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10570,WH-East,North Zone,52.2,Van,3.1,Standard,Rain,Low,36.5,2.32,4.02,1,0.955,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10129,WH-West,North Zone,37.9,Van,6.6,Standard,Clear,Medium,57.7,1.85,3.44,1,0.955,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10852,WH-South,North Zone,7.7,Bike,0.5,Standard,Clear,High,43.0,0.78,1.87,1,0.955,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10599,WH-West,North Zone,73.0,Express,0.5,Urgent,Clear,High,35.4,3.19,5.61,1,0.955,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10149,WH-North,North Zone,35.8,Bike,11.8,Urgent,Clear,High,18.5,1.77,3.14,1,0.955,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10582,WH-North,City Center,22.8,Van,0.6,Standard,Rain,Medium,57.6,1.69,3.19,1,0.955,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer | Review warehouse processing bottleneck"
ORD10432,WH-South,South Zone,38.6,Truck,1.9,High,Rain,Low,40.4,2.02,3.54,1,0.955,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10166,WH-North,East Zone,23.8,Van,15.5,High,Clear,High,30.7,1.43,3.27,1,0.955,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10892,WH-East,East Zone,41.5,Bike,1.1,Standard,Cloudy,Medium,50.1,1.93,3.8,1,0.955,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10717,WH-East,Suburban,51.0,Truck,18.8,Urgent,Clear,Low,14.2,2.18,3.08,1,0.95,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10670,WH-East,City Center,30.2,Truck,24.4,High,Clear,Low,49.5,1.49,3.21,1,0.95,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10763,WH-North,West Zone,24.3,Truck,18.7,Standard,Cloudy,High,41.3,1.28,3.52,1,0.95,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10990,WH-West,City Center,15.1,Bike,21.7,Standard,Cloudy,High,40.5,0.94,2.27,1,0.95,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10394,WH-West,South Zone,12.6,Bike,13.5,Standard,Cloudy,High,35.8,1.1,3.03,1,0.95,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10395,WH-East,East Zone,22.3,Express,10.4,Standard,Rain,High,45.4,1.11,2.45,1,0.95,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing | Add weather-related time buffer | Review warehouse processing bottleneck"
ORD10390,WH-North,West Zone,7.9,Truck,3.0,Standard,Clear,High,29.9,0.72,2.36,1,0.95,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10657,WH-East,North Zone,66.0,Van,0.9,High,Clear,Low,30.8,2.77,4.09,1,0.95,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10751,WH-West,East Zone,36.9,Express,7.3,Urgent,Cloudy,High,18.9,1.66,3.51,1,0.95,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10434,WH-West,West Zone,52.0,Bike,23.8,High,Clear,Medium,25.8,2.51,4.12,1,0.95,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10152,WH-East,South Zone,32.4,Bike,11.3,High,Clear,Medium,36.7,1.58,2.53,1,0.95,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10611,WH-North,City Center,21.7,Bike,29.3,Standard,Cloudy,High,66.7,1.4,2.7,1,0.95,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing | Review warehouse processing bottleneck"
ORD10477,WH-North,East Zone,16.6,Bike,20.1,Standard,Clear,High,41.6,0.99,2.3,1,0.95,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10135,WH-East,South Zone,24.0,Truck,4.7,High,Clear,Medium,40.4,1.46,2.85,1,0.95,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10580,WH-South,West Zone,55.2,Express,17.1,High,Clear,Low,34.6,2.2,3.47,1,0.95,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10906,WH-South,North Zone,28.0,Truck,15.8,Standard,Clear,High,25.2,1.38,3.41,1,0.95,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10507,WH-West,East Zone,65.4,Express,10.7,Standard,Clear,Medium,17.3,3.0,4.39,1,0.95,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10956,WH-East,South Zone,31.3,Van,27.6,Standard,Cloudy,High,27.7,1.49,3.34,1,0.95,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10938,WH-North,West Zone,46.0,Truck,4.2,High,Rain,Low,13.5,1.97,3.53,1,0.95,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10072,WH-South,City Center,71.0,Van,29.6,Standard,Clear,Medium,39.8,3.07,5.02,1,0.95,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10076,WH-South,North Zone,34.7,Van,27.4,Standard,Cloudy,Medium,31.9,1.73,3.19,1,0.945,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10911,WH-East,Suburban,39.9,Van,1.5,Standard,Clear,Medium,39.8,1.74,3.17,1,0.945,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10918,WH-West,East Zone,37.9,Express,2.7,Standard,Cloudy,Low,51.8,1.83,3.04,1,0.945,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10919,WH-West,North Zone,26.0,Express,15.4,Standard,Cloudy,High,31.4,1.24,2.41,1,0.945,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10431,WH-North,North Zone,35.3,Bike,14.4,Standard,Clear,Medium,37.2,1.6,2.44,1,0.945,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10446,WH-East,West Zone,26.6,Van,18.1,Standard,Cloudy,High,16.4,1.22,2.67,1,0.945,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10823,WH-South,North Zone,43.9,Express,23.3,High,Clear,Low,20.5,2.32,3.82,1,0.945,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10410,WH-South,South Zone,3.9,Truck,11.0,Standard,Cloudy,High,47.2,0.69,1.83,1,0.945,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing | Review warehouse processing bottleneck"
ORD10338,WH-East,West Zone,23.4,Van,6.9,Standard,Rain,High,40.8,1.1,2.5,1,0.945,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing | Add weather-related time buffer"
ORD10351,WH-West,West Zone,41.3,Truck,23.3,High,Storm,Medium,23.0,2.09,4.98,1,0.945,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10665,WH-North,City Center,67.7,Van,14.7,Urgent,Clear,Low,28.3,3.04,4.09,1,0.945,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10664,WH-South,East Zone,40.7,Truck,21.4,Standard,Clear,Low,46.7,1.59,3.15,1,0.945,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10607,WH-East,West Zone,75.4,Van,5.3,High,Cloudy,High,14.7,2.96,6.42,1,0.945,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10142,WH-North,East Zone,49.3,Van,3.0,Standard,Clear,Low,60.2,2.23,4.18,1,0.945,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10564,WH-East,West Zone,13.2,Van,9.1,Standard,Clear,High,54.0,0.99,2.43,1,0.945,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing | Review warehouse processing bottleneck"
ORD10838,WH-North,South Zone,40.9,Van,3.0,Standard,Clear,Medium,38.5,1.92,1.91,0,0.945,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10095,WH-South,Suburban,32.1,Bike,14.2,Standard,Cloudy,Medium,42.0,1.74,3.78,1,0.945,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10078,WH-West,Suburban,34.0,Van,5.6,High,Clear,High,12.1,1.82,3.26,1,0.94,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10833,WH-East,Suburban,53.9,Truck,5.1,High,Clear,Medium,13.0,2.41,3.81,1,0.94,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10863,WH-South,Suburban,44.6,Van,11.0,Standard,Clear,Medium,47.8,2.01,3.21,1,0.94,High Risk,"Priority intervention: review route, ETA and dispatch resources | Review warehouse processing bottleneck"
ORD10255,WH-North,West Zone,55.6,Van,1.9,High,Clear,Low,16.1,2.4,3.82,1,0.94,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10195,WH-East,Suburban,59.2,Express,0.7,High,Clear,High,12.1,2.73,4.62,1,0.94,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10729,WH-North,South Zone,39.5,Van,28.3,Standard,Rain,Low,31.9,1.94,2.97,1,0.94,High Risk,"Priority intervention: review route, ETA and dispatch resources | Add weather-related time buffer"
ORD10249,WH-North,Suburban,29.1,Bike,2.3,High,Cloudy,High,32.3,1.66,3.31,1,0.94,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10314,WH-East,North Zone,30.1,Bike,23.1,Standard,Clear,High,45.3,1.36,3.78,1,0.94,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing | Review warehouse processing bottleneck"
ORD10372,WH-West,West Zone,8.4,Van,25.1,Urgent,Rain,High,51.1,0.89,2.6,1,0.94,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing | Add weather-related time buffer | Review warehouse processing bottleneck"
ORD10046,WH-West,Suburban,78.7,Van,12.4,Standard,Cloudy,Low,29.0,3.2,5.19,1,0.94,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10266,WH-South,South Zone,26.1,Truck,14.2,Standard,Cloudy,High,8.0,1.39,2.88,1,0.94,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10593,WH-North,East Zone,78.9,Bike,29.8,High,Clear,Medium,32.3,3.24,5.72,1,0.94,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10213,WH-North,West Zone,62.2,Van,15.4,Standard,Clear,Low,18.4,2.72,2.79,0,0.935,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10471,WH-North,City Center,36.2,Van,24.3,Standard,Clear,Medium,40.8,1.95,2.02,0,0.935,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10292,WH-East,Suburban,50.4,Bike,14.8,Standard,Cloudy,High,8.0,2.3,4.42,1,0.935,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10100,WH-North,East Zone,39.5,Truck,16.7,Standard,Clear,Medium,23.1,1.86,3.25,1,0.935,High Risk,"Priority intervention: review route, ETA and dispatch resources"
ORD10447,WH-East,Suburban,11.8,Van,11.3,High,Clear,High,38.2,0.93,2.21,1,0.935,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10403,WH-East,City Center,23.5,Bike,22.8,Standard,Clear,High,36.3,1.44,3.16,1,0.935,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing"
ORD10869,WH-East,City Center,9.1,Truck,18.3,Standard,Cloudy,High,53.6,1.03,2.38,1,0.935,High Risk,"Priority intervention: review route, ETA and dispatch resources | Use traffic-aware alternate routing | Review warehouse processing bottleneck"
